sample	haplo_Skov	chrom	start	end	CHR	START	END	ovelap	length_Skov	ratio	length	state	mean_prob	snps	admixpopvariants	AltaiNeandertal	Chagyrskaya-Phalanx	Denisova	Vindija33.19	chr_st_end_Skov	SNP	Introgression	plain_origin	pop	chr_st_end
191121_FD09254754	191121_FD09254754_hap1	chr18	4125000	4234000	18	4072997	4251153	109000	109000	1	110000	Archaic	0.98871	53	19	5	6	13	5	18.4125000.4234000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
191121_FD09254755	191121_FD09254755_hap1	chr18	4205000	4234000	18	4072997	4251153	29000	29000	1	30000	Archaic	0.97598	15	5	4	5	0	4	18.4205000.4234000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
191121_FD09254756	191121_FD09254756_hap1	chr18	4151000	4248000	18	4072997	4251153	97000	97000	1	98000	Archaic	0.9763	54	32	19	18	15	17	18.4151000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
191121_FD09254762	191121_FD09254762_hap1	chr18	4107000	4248000	18	4072997	4251153	141000	141000	1	142000	Archaic	0.8661	58	30	28	27	8	26	18.4107000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
191121_FD09254762	191121_FD09254762_hap2	chr18	4205000	4234000	18	4072997	4251153	29000	29000	1	30000	Archaic	0.9753	15	5	4	5	0	4	18.4205000.4234000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
191121_FD09254771	191121_FD09254771_hap1	chr18	4094000	4248000	18	4072997	4251153	154000	154000	1	155000	Archaic	0.97925	66	20	5	6	15	5	18.4094000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
191121_FD09254771	191121_FD09254771_hap2	chr18	4204000	4248000	18	4072997	4251153	44000	44000	1	45000	Archaic	0.9786	26	19	18	17	3	16	18.4204000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
191121_FD09254772	191121_FD09254772_hap2	chr18	4088000	4248000	18	4072997	4251153	160000	160000	1	161000	Archaic	0.98046	73	22	6	7	16	6	18.4088000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
191121_FD09254779	191121_FD09254779_hap1	chr18	4205000	4234000	18	4072997	4251153	29000	29000	1	30000	Archaic	0.97461	13	5	4	5	0	4	18.4205000.4234000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
191121_FD09254786	191121_FD09254786_hap1	chr18	4107000	4248000	18	4072997	4251153	141000	141000	1	142000	Archaic	0.98429	68	22	8	9	13	8	18.4107000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
191121_FD09254787	191121_FD09254787_hap1	chr18	4084000	4248000	18	4072997	4251153	164000	164000	1	165000	Archaic	0.97574	65	23	9	10	16	9	18.4084000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
191121_FD09254787	191121_FD09254787_hap2	chr18	4202000	4248000	18	4072997	4251153	46000	46000	1	47000	Archaic	0.98099	28	20	18	17	4	16	18.4202000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
191121_FD09254788	191121_FD09254788_hap1	chr18	4112000	4248000	18	4072997	4251153	136000	136000	1	137000	Archaic	0.98083	61	19	5	6	13	5	18.4112000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
191121_FD09254788	191121_FD09254788_hap2	chr18	4083000	4248000	18	4072997	4251153	165000	165000	1	166000	Archaic	0.98974	79	32	17	16	17	15	18.4083000.4248000	4162760	Altai Neanderthal	ambiguous	LL	chr18.4206116.4233324
191121_FD09254793	191121_FD09254793_hap2	chr18	4085000	4250000	18	4072997	4251153	165000	165000	1	166000	Archaic	0.97212	70	22	6	7	16	6	18.4085000.4250000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
191121_FD09254795	191121_FD09254795_hap1	chr18	4131000	4248000	18	4072997	4251153	117000	117000	1	118000	Archaic	0.97002	53	19	5	6	13	5	18.4131000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
191121_FD09254801	191121_FD09254801_hap1	chr18	4111000	4247000	18	4072997	4251153	136000	136000	1	137000	Archaic	0.97648	59	19	5	6	13	5	18.4111000.4247000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
191121_FD09254803	191121_FD09254803_hap1	chr18	4205000	4248000	18	4072997	4251153	43000	43000	1	44000	Archaic	0.97582	17	5	4	5	0	4	18.4205000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
191121_FD09254804	191121_FD09254804_hap2	chr18	4126000	4249000	18	4072997	4251153	123000	123000	1	124000	Archaic	0.99249	64	33	19	18	16	19	18.4126000.4249000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
191121_FD09254810	191121_FD09254810_hap2	chr18	4125000	4234000	18	4072997	4251153	109000	109000	1	110000	Archaic	0.98523	51	19	5	6	13	5	18.4125000.4234000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
191121_FD09254811	191121_FD09254811_hap1	chr18	4184000	4248000	18	4072997	4251153	64000	64000	1	65000	Archaic	0.96973	32	20	19	18	3	17	18.4184000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
191121_FD09254812	191121_FD09254812_hap1	chr18	4207000	4239000	18	4072997	4251153	32000	32000	1	33000	Archaic	0.92247	17	11	10	10	0	10	18.4207000.4239000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
191121_FD09254812	191121_FD09254812_hap2	chr18	4204000	4248000	18	4072997	4251153	44000	44000	1	45000	Archaic	0.97889	26	19	18	17	3	16	18.4204000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
191121_FD09254819	191121_FD09254819_hap2	chr18	4200000	4248000	18	4072997	4251153	48000	48000	1	49000	Archaic	0.96207	19	6	4	5	1	4	18.4200000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
191121_FD09254825	191121_FD09254825_hap1	chr18	4200000	4248000	18	4072997	4251153	48000	48000	1	49000	Archaic	0.96363	20	5	4	5	0	4	18.4200000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
191121_FD09254825	191121_FD09254825_hap2	chr18	4204000	4248000	18	4072997	4251153	44000	44000	1	45000	Archaic	0.97842	26	19	18	17	3	16	18.4204000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
191121_FD09254834	191121_FD09254834_hap1	chr18	4151000	4248000	18	4072997	4251153	97000	97000	1	98000	Archaic	0.9775	53	31	18	17	15	16	18.4151000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C001KL2	O517_DA_C001KL2_hap2	chr18	4079000	4248000	18	4072997	4251153	169000	169000	1	170000	Archaic	0.91797	69	20	5	6	14	5	18.4079000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KL3	O517_DA_C001KL3_hap1	chr18	4204000	4248000	18	4072997	4251153	44000	44000	1	45000	Archaic	0.97814	25	19	18	17	3	16	18.4204000.4248000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
O517_DA_C001KL4	O517_DA_C001KL4_hap1	chr18	4088000	4248000	18	4072997	4251153	160000	160000	1	161000	Archaic	0.93431	63	30	26	25	11	24	18.4088000.4248000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
O517_DA_C001KL7	O517_DA_C001KL7_hap2	chr18	4125000	4251000	18	4072997	4251153	126000	126000	1	127000	Archaic	0.9891	70	33	19	18	16	17	18.4125000.4251000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
O517_DA_C001KL9	O517_DA_C001KL9_hap1	chr18	4201000	4248000	18	4072997	4251153	47000	47000	1	48000	Archaic	0.96179	18	5	4	5	0	4	18.4201000.4248000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
O517_DA_C001KL9	O517_DA_C001KL9_hap2	chr18	4125000	4251000	18	4072997	4251153	126000	126000	1	127000	Archaic	0.98928	69	32	18	17	16	17	18.4125000.4251000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
O517_DA_C001KLA	O517_DA_C001KLA_hap1	chr18	4086000	4246000	18	4072997	4251153	160000	160000	1	161000	Archaic	0.99128	80	35	19	18	19	17	18.4086000.4246000	4162760	Altai Neanderthal	ambiguous	HL	chr18.4206116.4233324
O517_DA_C001KLD	O517_DA_C001KLD_hap1	chr18	4088000	4248000	18	4072997	4251153	160000	160000	1	161000	Archaic	0.97615	71	20	5	6	15	5	18.4088000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KLE	O517_DA_C001KLE_hap2	chr18	4111000	4248000	18	4072997	4251153	137000	137000	1	138000	Archaic	0.98893	64	20	5	6	14	5	18.4111000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KLF	O517_DA_C001KLF_hap1	chr18	4125000	4248000	18	4072997	4251153	123000	123000	1	124000	Archaic	0.98979	58	19	5	6	13	5	18.4125000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KLF	O517_DA_C001KLF_hap2	chr18	4088000	4248000	18	4072997	4251153	160000	160000	1	161000	Archaic	0.98072	72	22	6	7	16	6	18.4088000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KLH	O517_DA_C001KLH_hap1	chr18	4125000	4251000	18	4072997	4251153	126000	126000	1	127000	Archaic	0.98906	70	33	19	18	16	17	18.4125000.4251000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
O517_DA_C001KLI	O517_DA_C001KLI_hap2	chr18	4083000	4248000	18	4072997	4251153	165000	165000	1	166000	Archaic	0.91799	61	28	24	24	11	22	18.4083000.4248000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
O517_DA_C001KLK	O517_DA_C001KLK_hap1	chr18	4089000	4248000	18	4072997	4251153	159000	159000	1	160000	Archaic	0.9878	71	23	7	8	16	7	18.4089000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KLK	O517_DA_C001KLK_hap2	chr18	4107000	4248000	18	4072997	4251153	141000	141000	1	142000	Archaic	0.98619	68	22	8	9	13	8	18.4107000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KLL	O517_DA_C001KLL_hap1	chr18	4125000	4251000	18	4072997	4251153	126000	126000	1	127000	Archaic	0.98929	69	32	18	17	16	16	18.4125000.4251000	4162760	Altai Neanderthal	ambiguous	HL	chr18.4206116.4233324
O517_DA_C001KLM	O517_DA_C001KLM_hap1	chr18	4111000	4248000	18	4072997	4251153	137000	137000	1	138000	Archaic	0.98856	64	20	5	6	14	5	18.4111000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KLN	O517_DA_C001KLN_hap1	chr18	4095000	4239000	18	4072997	4251153	144000	144000	1	145000	Archaic	0.95907	68	29	16	16	12	15	18.4095000.4239000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
O517_DA_C001KLO	O517_DA_C001KLO_hap1	chr18	4120000	4251000	18	4072997	4251153	131000	131000	1	132000	Archaic	0.97454	70	32	18	17	15	17	18.4120000.4251000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
O517_DA_C001KLR	O517_DA_C001KLR_hap2	chr18	4094000	4248000	18	4072997	4251153	154000	154000	1	155000	Archaic	0.98525	73	22	6	7	16	6	18.4094000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KLS	O517_DA_C001KLS_hap2	chr18	4125000	4248000	18	4072997	4251153	123000	123000	1	124000	Archaic	0.98772	56	19	5	6	13	5	18.4125000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KLU	O517_DA_C001KLU_hap1	chr18	4201000	4248000	18	4072997	4251153	47000	47000	1	48000	Archaic	0.95825	18	5	4	5	0	4	18.4201000.4248000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
O517_DA_C001KLU	O517_DA_C001KLU_hap2	chr18	4095000	4248000	18	4072997	4251153	153000	153000	1	154000	Archaic	0.98808	74	22	6	7	16	6	18.4095000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KLV	O517_DA_C001KLV_hap1	chr18	4125000	4249000	18	4072997	4251153	124000	124000	1	125000	Archaic	0.99034	66	32	19	18	15	17	18.4125000.4249000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
O517_DA_C001KLV	O517_DA_C001KLV_hap2	chr18	4125000	4248000	18	4072997	4251153	123000	123000	1	124000	Archaic	0.98989	57	18	5	6	12	5	18.4125000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KLW	O517_DA_C001KLW_hap2	chr18	4088000	4248000	18	4072997	4251153	160000	160000	1	161000	Archaic	0.98071	73	22	6	7	16	6	18.4088000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KLX	O517_DA_C001KLX_hap1	chr18	4088000	4248000	18	4072997	4251153	160000	160000	1	161000	Archaic	0.89667	64	30	26	25	11	24	18.4088000.4248000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
O517_DA_C001KLX	O517_DA_C001KLX_hap2	chr18	4186000	4248000	18	4072997	4251153	62000	62000	1	63000	Archaic	0.87997	21	6	4	5	1	4	18.4186000.4248000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
O517_DA_C001KLY	O517_DA_C001KLY_hap2	chr18	4125000	4248000	18	4072997	4251153	123000	123000	1	124000	Archaic	0.98774	58	19	5	6	13	5	18.4125000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KLZ	O517_DA_C001KLZ_hap2	chr18	4125000	4251000	18	4072997	4251153	126000	126000	1	127000	Archaic	0.989	69	32	18	17	16	16	18.4125000.4251000	4162760	Altai Neanderthal	ambiguous	HL	chr18.4206116.4233324
O517_DA_C001KM4	O517_DA_C001KM4_hap1	chr18	4083000	4248000	18	4072997	4251153	165000	165000	1	166000	Archaic	0.98932	80	34	19	18	18	18	18.4083000.4248000	4162760	Altai Neanderthal	ambiguous	HL	chr18.4206116.4233324
O517_DA_C001KM4	O517_DA_C001KM4_hap2	chr18	4122000	4248000	18	4072997	4251153	126000	126000	1	127000	Archaic	0.98586	56	18	5	6	12	5	18.4122000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KM6	O517_DA_C001KM6_hap2	chr18	4094000	4248000	18	4072997	4251153	154000	154000	1	155000	Archaic	0.98502	73	22	6	7	16	6	18.4094000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KM8	O517_DA_C001KM8_hap2	chr18	4125000	4234000	18	4072997	4251153	109000	109000	1	110000	Archaic	0.98899	53	19	5	6	13	5	18.4125000.4234000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
O517_DA_C001KMA	O517_DA_C001KMA_hap1	chr18	4111000	4248000	18	4072997	4251153	137000	137000	1	138000	Archaic	0.98845	63	20	5	6	14	5	18.4111000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
O517_DA_C001KMC	O517_DA_C001KMC_hap2	chr18	4088000	4248000	18	4072997	4251153	160000	160000	1	161000	Archaic	0.95922	67	21	5	6	16	5	18.4088000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
O517_DA_C001KMD	O517_DA_C001KMD_hap2	chr18	4107000	4248000	18	4072997	4251153	141000	141000	1	142000	Archaic	0.98475	67	22	8	9	13	8	18.4107000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
O517_DA_C001KME	O517_DA_C001KME_hap1	chr18	4196000	4234000	18	4072997	4251153	38000	38000	1	39000	Archaic	0.96548	17	7	5	6	1	5	18.4196000.4234000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C001KMF	O517_DA_C001KMF_hap1	chr18	4086000	4248000	18	4072997	4251153	162000	162000	1	163000	Archaic	0.99199	78	21	6	7	15	6	18.4086000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
O517_DA_C001KMG	O517_DA_C001KMG_hap1	chr18	4204000	4248000	18	4072997	4251153	44000	44000	1	45000	Archaic	0.9749	25	18	17	16	3	16	18.4204000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C001KMI	O517_DA_C001KMI_hap2	chr18	4185000	4248000	18	4072997	4251153	63000	63000	1	64000	Archaic	0.9756	32	20	19	18	3	17	18.4185000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C001KMJ	O517_DA_C001KMJ_hap1	chr18	4205000	4248000	18	4072997	4251153	43000	43000	1	44000	Archaic	0.97487	17	5	4	5	0	4	18.4205000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C001KMK	O517_DA_C001KMK_hap2	chr18	4158000	4248000	18	4072997	4251153	90000	90000	1	91000	Archaic	0.98013	43	17	5	6	11	5	18.4158000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
O517_DA_C001KMN	O517_DA_C001KMN_hap1	chr18	4088000	4248000	18	4072997	4251153	160000	160000	1	161000	Archaic	0.98052	71	21	5	6	16	5	18.4088000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
O517_DA_C001KMO	O517_DA_C001KMO_hap2	chr18	4205000	4234000	18	4072997	4251153	29000	29000	1	30000	Archaic	0.97639	14	5	4	5	0	4	18.4205000.4234000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C001KMP	O517_DA_C001KMP_hap2	chr18	4200000	4248000	18	4072997	4251153	48000	48000	1	49000	Archaic	0.96521	21	6	5	6	1	4	18.4200000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C001KMR	O517_DA_C001KMR_hap1	chr18	4161000	4234000	18	4072997	4251153	73000	73000	1	74000	Archaic	0.96402	26	10	4	5	5	4	18.4161000.4234000	4162760	Altai Neanderthal	ambiguous	LL	chr18.4206116.4233324
O517_DA_C001KMR	O517_DA_C001KMR_hap2	chr18	4125000	4248000	18	4072997	4251153	123000	123000	1	124000	Archaic	0.98736	57	19	5	6	13	5	18.4125000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
O517_DA_C001KMU	O517_DA_C001KMU_hap1	chr18	4205000	4236000	18	4072997	4251153	31000	31000	1	32000	Archaic	0.95556	13	5	4	5	0	4	18.4205000.4236000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C001KMX	O517_DA_C001KMX_hap1	chr18	4204000	4234000	18	4072997	4251153	30000	30000	1	31000	Archaic	0.96181	13	5	4	5	0	4	18.4204000.4234000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C001KMX	O517_DA_C001KMX_hap2	chr18	4088000	4248000	18	4072997	4251153	160000	160000	1	161000	Archaic	0.96908	67	21	6	7	15	6	18.4088000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
O517_DA_C001KN2	O517_DA_C001KN2_hap1	chr18	4201000	4248000	18	4072997	4251153	47000	47000	1	48000	Archaic	0.97082	28	19	18	17	3	16	18.4201000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C001KN2	O517_DA_C001KN2_hap2	chr18	4094000	4248000	18	4072997	4251153	154000	154000	1	155000	Archaic	0.98633	71	21	6	7	15	6	18.4094000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
O517_DA_C001KN3	O517_DA_C001KN3_hap1	chr18	4085000	4248000	18	4072997	4251153	163000	163000	1	164000	Archaic	0.9777	74	22	6	7	16	6	18.4085000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
O517_DA_C001KN3	O517_DA_C001KN3_hap2	chr18	4107000	4248000	18	4072997	4251153	141000	141000	1	142000	Archaic	0.98408	66	21	8	9	12	8	18.4107000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
O517_DA_C001KN8	O517_DA_C001KN8_hap2	chr18	4200000	4248000	18	4072997	4251153	48000	48000	1	49000	Archaic	0.96456	21	6	5	6	0	5	18.4200000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C001KNA	O517_DA_C001KNA_hap2	chr18	4151000	4248000	18	4072997	4251153	97000	97000	1	98000	Archaic	0.97735	55	32	19	18	15	17	18.4151000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C001KNC	O517_DA_C001KNC_hap2	chr18	4087000	4248000	18	4072997	4251153	161000	161000	1	162000	Archaic	0.98367	71	36	31	31	12	29	18.4087000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C001KNE	O517_DA_C001KNE_hap2	chr18	4116000	4249000	18	4072997	4251153	133000	133000	1	134000	Archaic	0.97236	66	35	21	20	16	20	18.4116000.4249000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C001KNG	O517_DA_C001KNG_hap1	chr18	4194000	4248000	18	4072997	4251153	54000	54000	1	55000	Archaic	0.96742	22	5	4	5	0	4	18.4194000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C001KNG	O517_DA_C001KNG_hap2	chr18	4088000	4248000	18	4072997	4251153	160000	160000	1	161000	Archaic	0.98058	73	21	6	7	15	6	18.4088000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
O517_DA_C001KNK	O517_DA_C001KNK_hap2	chr18	4083000	4248000	18	4072997	4251153	165000	165000	1	166000	Archaic	0.99045	74	22	6	7	16	6	18.4083000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
O517_DA_C001KNN	O517_DA_C001KNN_hap2	chr18	4080000	4248000	18	4072997	4251153	168000	168000	1	169000	Archaic	0.99252	79	23	7	8	16	7	18.4080000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001KNT	O517_DA_C001KNT_hap2	chr18	4197000	4248000	18	4072997	4251153	51000	51000	1	52000	Archaic	0.94773	20	5	4	5	0	4	18.4197000.4248000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
O517_DA_C001PIT	O517_DA_C001PIT_hap1	chr18	4080000	4248000	18	4072997	4251153	168000	168000	1	169000	Archaic	0.99227	78	23	7	8	16	7	18.4080000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001PIU	O517_DA_C001PIU_hap1	chr18	4125000	4248000	18	4072997	4251153	123000	123000	1	124000	Archaic	0.96216	53	17	4	5	12	4	18.4125000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001PIU	O517_DA_C001PIU_hap2	chr18	4122000	4248000	18	4072997	4251153	126000	126000	1	127000	Archaic	0.9857	56	18	5	6	12	5	18.4122000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001PIV	O517_DA_C001PIV_hap1	chr18	4089000	4248000	18	4072997	4251153	159000	159000	1	160000	Archaic	0.98738	69	22	7	8	15	7	18.4089000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001PJ7	O517_DA_C001PJ7_hap1	chr18	4125000	4237000	18	4072997	4251153	112000	112000	1	113000	Archaic	0.97991	52	19	5	6	13	5	18.4125000.4237000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C001PJ7	O517_DA_C001PJ7_hap2	chr18	4087000	4251000	18	4072997	4251153	164000	164000	1	165000	Archaic	0.98485	72	23	7	8	16	7	18.4087000.4251000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C002DAV	O517_DA_C002DAV_hap1	chr18	4094000	4248000	18	4072997	4251153	154000	154000	1	155000	Archaic	0.98498	70	22	6	7	16	6	18.4094000.4248000	4162760	Altai Neanderthal	Denisova	LL	chr18.4206116.4233324
O517_DA_C002DAV	O517_DA_C002DAV_hap2	chr18	4201000	4248000	18	4072997	4251153	47000	47000	1	48000	Archaic	0.96209	19	5	4	5	0	4	18.4201000.4248000	4162760	Altai Neanderthal	Neandertal	LL	chr18.4206116.4233324
O517_DA_C002DBK	O517_DA_C002DBK_hap1	chr18	4083000	4248000	18	4072997	4251153	165000	165000	1	166000	Archaic	0.90775	62	30	26	25	11	24	18.4083000.4248000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
O517_DA_C002DBK	O517_DA_C002DBK_hap2	chr18	4088000	4248000	18	4072997	4251153	160000	160000	1	161000	Archaic	0.98041	74	22	6	7	16	6	18.4088000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C002DBL	O517_DA_C002DBL_hap1	chr18	4089000	4248000	18	4072997	4251153	159000	159000	1	160000	Archaic	0.98762	71	23	7	8	16	7	18.4089000.4248000	4162760	Altai Neanderthal	Denisova	HL	chr18.4206116.4233324
O517_DA_C002DBN	O517_DA_C002DBN_hap2	chr18	4091000	4248000	18	4072997	4251153	157000	157000	1	158000	Archaic	0.9393	62	28	20	19	11	18	18.4091000.4248000	4162760	Altai Neanderthal	Neandertal	HL	chr18.4206116.4233324
